observation_id,brand,product_name,product_family,official_sku_or_reference,category,subcategory,bag_type,collection,iconic_or_signature_flag,material,color,hardware,dimensions_raw,width_cm,height_cm,depth_cm,size_label,market,country,currency,price,price_status,availability,source_url,observed_at,extraction_method,discovery_source_url,discovered_at
HERMÈS-FR-H084151CKAC-20260815,Hermès,Sac Hermès Videpoches,Videpoches,H084151CKAC,handbags,handbag,crossbody,,,Barénia Faubourg calfskin,Fauve / Gold,Palladium plated,L 27 x H 14 x P 4 cm,27,14,4,standard,FR,France,EUR,3300,numeric,available_online,https://www.hermes.com/fr/fr/product/sac-hermes-videpoches-H084151CKAC/,2026-08-15T20:20:39+08:00,browser_rendered_web_dom,https://www.hermes.com/fr/fr/category/maroquinerie/sacs-et-pochettes/sacs-et-pochettes-femme/,2026-08-15T20:20:39+08:00
HERMÈS-US-H086583CKAC-20260815,Hermès,Tablier Sellier bag,Tablier Sellier,H086583CKAC,handbags,handbag,top_handle_bag,,,"Hunter cowhide, Swift calfskin and H canvas",Rouge H / Écru / Beige,Palladium plated,L 10.2 x H 6.3 x D 3.5 in,25.91,16.0,8.89,standard,US,United States,USD,5850,numeric,unavailable,https://www.hermes.com/us/en/product/tablier-sellier-bag-H086583CKAC/,2026-08-15T20:20:39+08:00,browser_rendered_web_dom,https://www.hermes.com/us/en/category/leather-goods/bags-and-clutches/womens-bags-and-clutches/,2026-08-15T20:20:39+08:00
HERMÈS-US-H087987CK10-20260815,Hermès,Hermès Videpoches bag,Videpoches,H087987CK10,handbags,handbag,crossbody,,,Togo calfskin,Craie,Palladium plated,L 10.6 x H 5.5 x D 1.6 in,26.92,13.97,4.06,standard,US,United States,USD,3975,numeric,available_online,https://www.hermes.com/us/en/product/hermes-videpoches-bag-H087987CK10/,2026-08-15T20:20:39+08:00,browser_rendered_web_dom,https://www.hermes.com/us/en/category/leather-goods/bags-and-clutches/womens-bags-and-clutches/,2026-08-15T20:20:39+08:00
HERMÈS-US-H084658CK55-20260815,Hermès,Hermès Della Cavalleria Elan bag,Della Cavalleria Elan,H084658CK55,handbags,handbag,crossbody,,,Epsom calfskin,Rouge H,Palladium plated,L 8.7 x H 5.5 x D 2.4 in,22.1,13.97,6.1,mini,US,United States,USD,8550,numeric,unavailable,https://www.hermes.com/us/en/product/hermes-della-cavalleria-elan-bag-H084658CK55/,2026-08-15T20:20:39+08:00,browser_rendered_web_dom,https://www.hermes.com/us/en/category/leather-goods/bags-and-clutches/womens-bags-and-clutches/,2026-08-15T20:20:39+08:00
HERMÈS-US-H087987CKH0-20260815,Hermès,Hermès Videpoches bag,Videpoches,H087987CKH0,handbags,handbag,crossbody,,,Togo calfskin,Gris Misty,Palladium plated,L 10.6 x H 5.5 x D 1.6 in,26.92,13.97,4.06,standard,US,United States,USD,3975,numeric,available_online,https://www.hermes.com/us/en/product/hermes-videpoches-bag-H087987CKH0/,2026-08-15T20:20:39+08:00,browser_rendered_web_dom,https://www.hermes.com/us/en/category/leather-goods/bags-and-clutches/womens-bags-and-clutches/,2026-08-15T20:20:39+08:00
HERMÈS-US-H086717CKAC-20260815,Hermès,Neo Garden Voyage 41 bag,Neo Garden Voyage,H086717CKAC,handbags,handbag,tote,,,Militaire canvas and Negonda calfskin,Black,Palladium plated,L 16.3 x H 12 x D 9.1 in,41.4,30.48,23.11,41,US,United States,USD,5450,numeric,available_online,https://www.hermes.com/us/en/product/neo-garden-voyage-41-bag-H086717CKAC/,2026-08-15T20:20:39+08:00,browser_rendered_web_dom,https://www.hermes.com/us/en/category/leather-goods/bags-and-clutches/womens-bags-and-clutches/,2026-08-15T20:20:39+08:00
HERMÈS-US-H088914CKP0-20260815,Hermès,Hermès Videpoches bag,Videpoches,H088914CKP0,handbags,handbag,crossbody,,,Togo calfskin,Beige/Natural,Palladium plated,L 10.6 x H 5.5 x D 2 in,26.92,13.97,5.08,standard,US,United States,USD,5500,numeric,available_online,https://www.hermes.com/us/en/product/hermes-videpoches-bag-H088914CKP0/,2026-08-15T20:20:39+08:00,browser_rendered_web_dom,https://www.hermes.com/us/en/category/leather-goods/bags-and-clutches/womens-bags-and-clutches/,2026-08-15T20:20:39+08:00
HERMÈS-US-H086717CKAH-20260815,Hermès,Neo Garden Voyage 41 bag,Neo Garden Voyage,H086717CKAH,handbags,handbag,tote,,,Militaire canvas and Negonda calfskin,Blue,Palladium plated,L 16.3 x H 12 x D 9.1 in,41.4,30.48,23.11,41,US,United States,USD,5450,numeric,available_online,https://www.hermes.com/us/en/product/neo-garden-voyage-41-bag-H086717CKAH/,2026-08-15T20:20:39+08:00,browser_rendered_web_dom,https://www.hermes.com/us/en/category/leather-goods/bags-and-clutches/womens-bags-and-clutches/,2026-08-15T20:20:39+08:00
HERMÈS-US-H088914CK37-20260815,Hermès,Hermès Videpoches bag,Videpoches,H088914CK37,handbags,handbag,crossbody,,,Togo calfskin,Beige/Natural,Palladium plated,L 10.6 x H 5.5 x D 2 in,26.92,13.97,5.08,standard,US,United States,USD,5500,numeric,available_online,https://www.hermes.com/us/en/product/hermes-videpoches-bag-H088914CK37/,2026-08-15T20:20:39+08:00,browser_rendered_web_dom,https://www.hermes.com/us/en/category/leather-goods/bags-and-clutches/womens-bags-and-clutches/,2026-08-15T20:20:39+08:00
HERMÈS-US-H088914CK18-20260815,Hermès,Hermès Videpoches bag,Videpoches,H088914CK18,handbags,handbag,crossbody,,,Togo calfskin,Étoupe,Palladium plated,L 10.6 x H 5.5 x D 1.6 in,26.92,13.97,4.06,standard,US,United States,USD,5500,numeric,available_online,https://www.hermes.com/us/en/product/hermes-videpoches-bag-H088914CK18/,2026-08-15T20:20:39+08:00,browser_rendered_web_dom,https://www.hermes.com/us/en/category/leather-goods/bags-and-clutches/womens-bags-and-clutches/,2026-08-15T20:20:39+08:00
HERMÈS-US-H084151CKAC-20260815,Hermès,Hermès Videpoches bag,Videpoches,H084151CKAC,handbags,handbag,crossbody,,,Barenia Faubourg calfskin,Fauve / Gold,Palladium plated,L 10.6 x H 5.5 x D 2 in,26.92,13.97,5.08,standard,US,United States,USD,4750,numeric,available_online,https://www.hermes.com/us/en/product/hermes-videpoches-bag-H084151CKAC/,2026-08-15T20:20:39+08:00,browser_rendered_web_dom,https://www.hermes.com/us/en/category/leather-goods/bags-and-clutches/womens-bags-and-clutches/,2026-08-15T20:20:39+08:00
HERMÈS-US-H083591CK7K-20260815,Hermès,Hac a Dos GM backpack,Hac a Dos,H083591CK7K,handbags,handbag,backpack,,,Togo calfskin,Bleu Abysse,Palladium plated,L 10.2 x H 14.2 x D 4.3 in,25.91,36.07,10.92,GM,US,United States,USD,13200,numeric,available_online,https://www.hermes.com/us/en/product/hac-a-dos-gm-backpack-H083591CK7K/,2026-08-15T20:20:39+08:00,browser_rendered_web_dom,https://www.hermes.com/us/en/category/leather-goods/bags-and-clutches/womens-bags-and-clutches/,2026-08-15T20:20:39+08:00
HERMÈS-US-H087119CKAD-20260815,Hermès,Jypsiere mini Toile & Cuir bag,Jypsière,H087119CKAD,handbags,handbag,crossbody,,,H canvas and Swift calfskin,Écru / Bleu Glacier / Gris Pantin,Palladium plated,L 8.7 x H 5.8 x D 2.1 in,22.1,14.73,5.33,mini,US,United States,USD,9350,numeric,unavailable,https://www.hermes.com/us/en/product/jypsiere-mini-toile-and-cuir-bag-H087119CKAD/,2026-08-15T20:20:39+08:00,browser_rendered_web_dom,https://www.hermes.com/us/en/category/leather-goods/bags-and-clutches/womens-bags-and-clutches/,2026-08-15T20:20:39+08:00
HERMÈS-US-H085961CKAB-20260815,Hermès,Horseback bag,Horseback,H085961CKAB,handbags,handbag,crossbody,,,Woolycot canvas and Swift calfskin,Bleu Marine / Caban,Palladium plated,L 14.6 x H 12 x D 3.1 in,37.08,30.48,7.87,standard,US,United States,USD,6850,numeric,available_online,https://www.hermes.com/us/en/product/horseback-bag-H085961CKAB/,2026-08-15T20:20:39+08:00,browser_rendered_web_dom,https://www.hermes.com/us/en/category/leather-goods/bags-and-clutches/womens-bags-and-clutches/,2026-08-15T20:20:39+08:00
HERMÈS-US-H087128CKAC-20260815,Hermès,Silkycity 33 bag,Silkycity,H087128CKAC,handbags,handbag,crossbody,,,Printed silk and Swift calfskin,Craie / Gris Pantin,Palladium plated,L 13 x H 13.4 x D 0.4 in,33.02,34.04,1.02,33,US,United States,USD,3075,numeric,unavailable,https://www.hermes.com/us/en/product/silkycity-33-bag-H087128CKAC/,2026-08-15T20:20:39+08:00,browser_rendered_web_dom,https://www.hermes.com/us/en/category/leather-goods/bags-and-clutches/womens-bags-and-clutches/,2026-08-15T20:20:39+08:00
HERMÈS-US-H086394CKAC-20260815,Hermès,P'tit Arcon Toile & Cuir bag,P'tit Arçon,H086394CKAC,handbags,handbag,crossbody,,,H canvas and calfskin,Beige/Natural,Palladium plated,,,,,standard,US,United States,USD,5550,numeric,available_online,https://www.hermes.com/us/en/product/p-tit-arcon-toile-and-cuir-bag-H086394CKAC/,2026-08-15T20:20:39+08:00,browser_rendered_web_dom,https://www.hermes.com/us/en/category/leather-goods/bags-and-clutches/womens-bags-and-clutches/,2026-08-15T20:20:39+08:00
HERMÈS-US-H084489CKAC-20260815,Hermès,Herbag Messenger 39 bag,Herbag,H084489CKAC,handbags,handbag,shoulder_bag,,,Canvas and calfskin,Blue,Palladium plated,,,,,39,US,United States,USD,4550,numeric,available_online,https://www.hermes.com/us/en/product/herbag-messenger-39-bag-H084489CKAC/,2026-08-15T20:20:39+08:00,browser_rendered_web_dom,https://www.hermes.com/us/en/category/leather-goods/bags-and-clutches/womens-bags-and-clutches/,2026-08-15T20:20:39+08:00
HERMÈS-US-H078401CK37-20260815,Hermès,Kelly depeches 25 pouch,Kelly depeches,H078401CK37,handbags,handbag,clutch,,,Calfskin,Beige/Natural,Palladium plated,,,,,25,US,United States,USD,11100,numeric,available_online,https://www.hermes.com/us/en/product/kelly-depeches-25-pouch-H078401CK37/,2026-08-15T20:20:39+08:00,browser_rendered_web_dom,https://www.hermes.com/us/en/category/leather-goods/bags-and-clutches/womens-bags-and-clutches/,2026-08-15T20:20:39+08:00
HERMÈS-US-H084623CKAF-20260815,Hermès,Herbag Messenger 39 bag,Herbag,H084623CKAF,handbags,handbag,shoulder_bag,,,Canvas and calfskin,Beige/Natural,Palladium plated,,,,,39,US,United States,USD,4550,numeric,available_online,https://www.hermes.com/us/en/product/herbag-messenger-39-bag-H084623CKAF/,2026-08-15T20:20:39+08:00,browser_rendered_web_dom,https://www.hermes.com/us/en/category/leather-goods/bags-and-clutches/womens-bags-and-clutches/,2026-08-15T20:20:39+08:00
HERMÈS-US-H085408CKAW-20260815,Hermès,Hermès Geta bag,Geta,H085408CKAW,handbags,handbag,shoulder_bag,,,Calfskin,Beige/Natural,Palladium plated,,,,,standard,US,United States,USD,7650,numeric,available_online,https://www.hermes.com/us/en/product/hermes-geta-bag-H085408CKAW/,2026-08-15T20:20:39+08:00,browser_rendered_web_dom,https://www.hermes.com/us/en/category/leather-goods/bags-and-clutches/womens-bags-and-clutches/,2026-08-15T20:20:39+08:00
HERMÈS-US-H088914CK89-20260815,Hermès,Hermès Videpoches bag,Videpoches,H088914CK89,handbags,handbag,crossbody,,,Togo calfskin,Black,Palladium plated,L 10.6 x H 5.5 x D 1.6 in,26.92,13.97,4.06,standard,US,United States,USD,5500,numeric,available_online,https://www.hermes.com/us/en/product/hermes-videpoches-bag-H088914CK89/,2026-08-15T20:20:39+08:00,browser_rendered_web_dom,https://www.hermes.com/us/en/category/leather-goods/bags-and-clutches/womens-bags-and-clutches/,2026-08-15T20:20:39+08:00
